lesson_id	kana	romaji	meaning_vi	audio_key	script	tags
9	いっけん	ikken	(một) vấn đề	lesson_ffbe69ee1d1c	HIRAGANA	SOKUON
9	にとって	nitotte	đến	lesson_664bf8ee2acd	HIRAGANA	SOKUON
9	いったりきたり	ittarikitari	đi đi lại lại	lesson_7ae3aa962201	HIRAGANA	SOKUON
9	こういった	kouitta	kiểu này	lesson_48c9fbeca873	HIRAGANA	CHOUON,SOKUON
9	けってい	kettei	quyết định	lesson_51c75c0e1825	HIRAGANA	CHOUON,SOKUON
9	いつになったら	itsuninattara	khi nào	lesson_e3c0250eb75a	HIRAGANA	SOKUON
9	ダメージ	dameeji	thiệt hại	lesson_8a7be7760a76	KATAKANA	CHOUON,DAKUON
9	グリーン	guriin	màu xanh lá cây (màu)	lesson_031e9b20e80b	KATAKANA	CHOUON,DAKUON
9	リーグ	riigu	giải đấu	lesson_4d68ece4421a	KATAKANA	CHOUON,DAKUON
9	サービスエリア	saabisueria	khu vực dịch vụ	lesson_401d22dc26db	KATAKANA	CHOUON,DAKUON
9	ニーズ	niizu	nhu cầu	lesson_ed3b38ff233e	KATAKANA	CHOUON,DAKUON
9	チーズ	chiizu	phô mai	lesson_32c454c2e582	KATAKANA	CHOUON,DAKUON
9	ナンバー	nanbaa	con số	lesson_0b0b26867771	KATAKANA	CHOUON,DAKUON
9	ハード	haado	cứng	lesson_725db6034ada	KATAKANA	CHOUON,DAKUON
9	ドライバー	doraibaa	người lái xe (của một phương tiện)	lesson_e91cfd8d4d5b	KATAKANA	CHOUON,DAKUON
9	フリーダム	furiidamu	sự tự do	lesson_bce137e1c69c	KATAKANA	CHOUON,DAKUON
9	クーポン	kuupon	phiếu giảm giá	lesson_d9831c64a804	KATAKANA	CHOUON,HANDAKUON
9	パフォーマンス	pafoomansu	biểu diễn (ví dụ: âm nhạc, khiêu vũ, kịch)	lesson_6e9c211d064f	KATAKANA	CHOUON,HANDAKUON
9	レポート	repooto	báo cáo	lesson_a3406f8e7887	KATAKANA	CHOUON,HANDAKUON
9	アピール	apiiru	kháng cáo (ví dụ: vì hòa bình)	lesson_965f29228331	KATAKANA	CHOUON,HANDAKUON
9	エピソード	episoodo	tập phim	lesson_c55e82e928d9	KATAKANA	CHOUON,DAKUON,HANDAKUON
9	キャンプ	kyanpu	trại	lesson_9d73266cbc88	KATAKANA	HANDAKUON,YOUON
9	プロパー	puropaa	thích hợp	lesson_5e4ff67fb22f	KATAKANA	CHOUON,HANDAKUON
9	ポケットサイズ	pokettosaizu	cỡ bỏ túi	lesson_b98a4b347f1f	KATAKANA	DAKUON,HANDAKUON,SOKUON
9	スープ	suupu	(phương Tây) súp	lesson_562296554811	KATAKANA	CHOUON,HANDAKUON
9	パーティ	paatei	bữa tiệc (tụ tập xã hội)	lesson_f7d73d86e273	KATAKANA	CHOUON,HANDAKUON
9	チョコ	choko	sô cô la	lesson_69a825a28cb9	KATAKANA	YOUON
9	マンション	manshon	chung cư (thông thường là trung bình hoặc cao tầng)	lesson_235390f12257	KATAKANA	YOUON
9	ニューロ	nyuuro	thần kinh-	lesson_c6dce1d1ff48	KATAKANA	CHOUON,YOUON
9	ショート	shooto	ngắn	lesson_58dd9da25c77	KATAKANA	CHOUON,YOUON
9	トークショー	tookushoo	chương trình trò chuyện	lesson_c14c25240eca	KATAKANA	CHOUON,YOUON
9	ジャパンカップ	japankappu	Cúp Nhật Bản	lesson_e490c8fbde2f	KATAKANA	DAKUON,HANDAKUON,SOKUON,YOUON
9	ニューリーダー	nyuuriidaa	lãnh đạo mới	lesson_46652958bc69	KATAKANA	CHOUON,DAKUON,YOUON
9	ギャル	gyaru	gyaru	lesson_dc4380d53d28	KATAKANA	DAKUON,YOUON
9	ギリシャ	girisha	Hy Lạp	lesson_85e1cefb868f	KATAKANA	DAKUON,YOUON
9	メジャー	mejaa	chính	lesson_aa37bbeafb3b	KATAKANA	CHOUON,DAKUON,YOUON
9	トーク	tooku	nói chuyện (đặc biệt bởi người dẫn chương trình trò chuyện hoặc bởi một nhạc sĩ sân khấu với khán giả giữa các bài hát)	lesson_72a37744b648	KATAKANA	CHOUON
9	コーナー	koonaa	góc	lesson_939a9d6b0588	KATAKANA	CHOUON
9	ホール	hooru	hội trường (khiêu vũ, buổi hòa nhạc, v.v.)	lesson_3c92df23adf5	KATAKANA	CHOUON
9	アート	aato	nghệ thuật	lesson_4c5076d73958	KATAKANA	CHOUON
9	コントロール	kontorooru	kiểm soát	lesson_20dc27435f4a	KATAKANA	CHOUON
9	ルート	ruuto	tuyến đường	lesson_ea0043a2d1cd	KATAKANA	CHOUON
9	ローン	roon	tiền vay	lesson_8739262815e0	KATAKANA	CHOUON
9	フリースタイル	furiisutairu	tự do	lesson_210971752d5f	KATAKANA	CHOUON
9	ハート	haato	trái tim	lesson_0f4b618a80c1	KATAKANA	CHOUON
9	アーティスト	aateisuto	nghệ sĩ	lesson_9983f9b68ae3	KATAKANA	CHOUON
9	デッキ	dekki	boong (của một con tàu)	lesson_fc21effe4d1d	KATAKANA	DAKUON,SOKUON
9	ターゲット	taagetto	mục tiêu	lesson_0f79713f5ccc	KATAKANA	CHOUON,DAKUON,SOKUON
9	ブックマーク	bukkumaaku	đánh dấu (trong trình duyệt)	lesson_c96bdd355730	KATAKANA	CHOUON,DAKUON,SOKUON
9	チップ	chippu	tiền boa	lesson_3f5e52f8355c	KATAKANA	HANDAKUON,SOKUON
9	ホット	hotto	nóng bức	lesson_698fcb76445c	KATAKANA	SOKUON
9	スポット	supotto	chỗ	lesson_2c07ba92cd74	KATAKANA	HANDAKUON,SOKUON
9	ショッピング	shoppingu	mua sắm	lesson_97940c41904c	KATAKANA	DAKUON,HANDAKUON,SOKUON,YOUON
9	ジェット	jietto	máy bay phản lực	lesson_9047a1ea4f64	KATAKANA	DAKUON,SOKUON
9	マッサージ	massaaji	xoa bóp	lesson_b62b6f9bda9f	KATAKANA	CHOUON,DAKUON,SOKUON
9	タッチ	tatchi	chạm vào	lesson_3b559e6d9c37	KATAKANA	SOKUON
